Date and Time (UTC),Receiver,Description,Data
2019-06-06 8:40,VR2AR-547109,Temperature,4.2
2019-06-06 8:45,VR2AR-547109,Temperature,4.1
2019-06-06 8:50,VR2AR-547109,Temperature,4.1
2019-06-06 8:55,VR2AR-547109,Temperature,4.1
2019-06-06 9:04,VR2AR-547109,Temperature,4.1
2019-06-06 9:09,VR2AR-547109,Temperature,4.1
2019-06-06 9:14,VR2AR-547109,Temperature,4
2019-06-06 9:19,VR2AR-547109,Temperature,4
2019-06-06 9:24,VR2AR-547109,Temperature,4
2019-06-06 9:29,VR2AR-547109,Temperature,4
2019-06-06 9:34,VR2AR-547109,Temperature,3.9
2019-06-06 9:39,VR2AR-547109,Temperature,4
2019-06-06 9:44,VR2AR-547109,Temperature,3.9
2019-06-06 9:49,VR2AR-547109,Temperature,3.9
2019-06-06 9:54,VR2AR-547109,Temperature,3.9
2019-06-06 9:59,VR2AR-547109,Temperature,3.9
2019-06-06 10:03,VR2AR-547109,Temperature,3.9
2019-06-06 10:08,VR2AR-547109,Temperature,3.9
2019-06-06 10:13,VR2AR-547109,Temperature,3.9
2019-06-06 10:18,VR2AR-547109,Temperature,3.9
2019-06-06 10:23,VR2AR-547109,Temperature,3.9
2019-06-06 10:28,VR2AR-547109,Temperature,3.8
2019-06-06 10:33,VR2AR-547109,Temperature,3.8
2019-06-06 10:38,VR2AR-547109,Temperature,3.7
2019-06-06 10:43,VR2AR-547109,Temperature,3.7
2019-06-06 10:48,VR2AR-547109,Temperature,3.7
2019-06-06 10:53,VR2AR-547109,Temperature,3.7
2019-06-06 10:58,VR2AR-547109,Temperature,3.7
2019-06-06 11:02,VR2AR-547109,Temperature,3.7
2019-06-06 11:07,VR2AR-547109,Temperature,3.7
2019-06-06 11:12,VR2AR-547109,Temperature,3.7
2019-06-06 11:17,VR2AR-547109,Temperature,3.7
2019-06-06 11:22,VR2AR-547109,Temperature,3.7
2019-06-06 11:27,VR2AR-547109,Temperature,3.7
2019-06-06 11:32,VR2AR-547109,Temperature,3.7
2019-06-06 11:37,VR2AR-547109,Temperature,3.7
2019-06-06 11:42,VR2AR-547109,Temperature,3.7
2019-06-06 11:47,VR2AR-547109,Temperature,3.7
2019-06-06 11:52,VR2AR-547109,Temperature,3.7
2019-06-06 11:57,VR2AR-547109,Temperature,3.7
2019-06-06 12:01,VR2AR-547109,Temperature,3.7
2019-06-06 12:06,VR2AR-547109,Temperature,3.7
2019-06-06 12:11,VR2AR-547109,Temperature,3.7
2019-06-06 12:16,VR2AR-547109,Temperature,3.7
2019-06-06 12:21,VR2AR-547109,Temperature,3.7
2019-06-06 12:26,VR2AR-547109,Temperature,3.7
2019-06-06 12:31,VR2AR-547109,Temperature,3.7
2019-06-06 12:36,VR2AR-547109,Temperature,3.7
2019-06-06 12:41,VR2AR-547109,Temperature,3.7
2019-06-06 12:46,VR2AR-547109,Temperature,3.7
2019-06-06 12:51,VR2AR-547109,Temperature,3.7
2019-06-06 12:56,VR2AR-547109,Temperature,3.7
2019-06-06 13:05,VR2AR-547109,Temperature,3.7
2019-06-06 13:10,VR2AR-547109,Temperature,3.7
2019-06-06 13:15,VR2AR-547109,Temperature,3.7
2019-06-06 13:20,VR2AR-547109,Temperature,3.6
2019-06-06 13:25,VR2AR-547109,Temperature,3.7
2019-06-06 13:30,VR2AR-547109,Temperature,3.6
2019-06-06 13:35,VR2AR-547109,Temperature,3.6
2019-06-06 13:40,VR2AR-547109,Temperature,3.6
2019-06-06 13:45,VR2AR-547109,Temperature,3.6
2019-06-06 13:50,VR2AR-547109,Temperature,3.6
2019-06-06 13:55,VR2AR-547109,Temperature,3.6
2019-06-06 14:04,VR2AR-547109,Temperature,3.6
2019-06-06 14:09,VR2AR-547109,Temperature,3.6
2019-06-06 14:14,VR2AR-547109,Temperature,3.6
2019-06-06 14:19,VR2AR-547109,Temperature,3.6
2019-06-06 14:24,VR2AR-547109,Temperature,3.6
2019-06-06 14:29,VR2AR-547109,Temperature,3.6
2019-06-06 14:34,VR2AR-547109,Temperature,3.6
2019-06-06 14:39,VR2AR-547109,Temperature,3.6
2019-06-06 14:44,VR2AR-547109,Temperature,3.6
2019-06-06 14:49,VR2AR-547109,Temperature,3.6
2019-06-06 14:54,VR2AR-547109,Temperature,3.6
2019-06-06 14:59,VR2AR-547109,Temperature,3.6
2019-06-06 15:03,VR2AR-547109,Temperature,3.6
2019-06-06 15:08,VR2AR-547109,Temperature,3.6
2019-06-06 15:13,VR2AR-547109,Temperature,3.7
2019-06-06 15:18,VR2AR-547109,Temperature,3.6
2019-06-06 15:23,VR2AR-547109,Temperature,3.7
2019-06-06 15:28,VR2AR-547109,Temperature,3.7
2019-06-06 15:33,VR2AR-547109,Temperature,3.7
2019-06-06 15:38,VR2AR-547109,Temperature,3.7
2019-06-06 15:43,VR2AR-547109,Temperature,3.6
2019-06-06 15:48,VR2AR-547109,Temperature,3.7
2019-06-06 15:53,VR2AR-547109,Temperature,3.7
2019-06-06 15:58,VR2AR-547109,Temperature,3.7
2019-06-06 16:02,VR2AR-547109,Temperature,3.7
2019-06-06 16:07,VR2AR-547109,Temperature,3.7
2019-06-06 16:12,VR2AR-547109,Temperature,3.7
2019-06-06 16:17,VR2AR-547109,Temperature,3.7
2019-06-06 16:22,VR2AR-547109,Temperature,3.7
2019-06-06 16:27,VR2AR-547109,Temperature,3.7
2019-06-06 16:32,VR2AR-547109,Temperature,3.7
2019-06-06 16:37,VR2AR-547109,Temperature,3.7
2019-06-06 16:42,VR2AR-547109,Temperature,3.7
2019-06-06 16:47,VR2AR-547109,Temperature,3.7
2019-06-06 16:52,VR2AR-547109,Temperature,3.7
2019-06-06 16:57,VR2AR-547109,Temperature,3.7
2019-06-06 17:01,VR2AR-547109,Temperature,3.7
2019-06-06 17:06,VR2AR-547109,Temperature,3.7
2019-06-06 17:11,VR2AR-547109,Temperature,3.7
2019-06-06 17:16,VR2AR-547109,Temperature,3.7
2019-06-06 17:21,VR2AR-547109,Temperature,3.7
2019-06-06 17:26,VR2AR-547109,Temperature,3.7
2019-06-06 17:31,VR2AR-547109,Temperature,3.8
2019-06-06 17:36,VR2AR-547109,Temperature,3.8
2019-06-06 17:41,VR2AR-547109,Temperature,3.8
2019-06-06 17:46,VR2AR-547109,Temperature,3.8
2019-06-06 17:51,VR2AR-547109,Temperature,3.9
2019-06-06 17:56,VR2AR-547109,Temperature,3.9
2019-06-06 18:05,VR2AR-547109,Temperature,3.9
2019-06-06 18:10,VR2AR-547109,Temperature,4
2019-06-06 18:15,VR2AR-547109,Temperature,4
2019-06-06 18:20,VR2AR-547109,Temperature,4
2019-06-06 18:25,VR2AR-547109,Temperature,4
2019-06-06 18:30,VR2AR-547109,Temperature,4
2019-06-06 18:35,VR2AR-547109,Temperature,4
2019-06-06 18:40,VR2AR-547109,Temperature,4
2019-06-06 18:45,VR2AR-547109,Temperature,4.1
2019-06-06 18:50,VR2AR-547109,Temperature,4.1
2019-06-06 18:55,VR2AR-547109,Temperature,4.1
2019-06-06 19:04,VR2AR-547109,Temperature,4.1
2019-06-06 19:09,VR2AR-547109,Temperature,4.1
2019-06-06 19:14,VR2AR-547109,Temperature,4.1
2019-06-06 19:19,VR2AR-547109,Temperature,4.1
2019-06-06 19:24,VR2AR-547109,Temperature,4.2
2019-06-06 19:29,VR2AR-547109,Temperature,4.2
2019-06-06 19:34,VR2AR-547109,Temperature,4.3
2019-06-06 19:39,VR2AR-547109,Temperature,4.3
2019-06-06 19:44,VR2AR-547109,Temperature,4.2
2019-06-06 19:49,VR2AR-547109,Temperature,4.2
2019-06-06 19:54,VR2AR-547109,Temperature,4.2
2019-06-06 19:59,VR2AR-547109,Temperature,4.2
2019-06-06 20:03,VR2AR-547109,Temperature,4.2
2019-06-06 20:08,VR2AR-547109,Temperature,4.2
2019-06-06 20:13,VR2AR-547109,Temperature,4.2
2019-06-06 20:18,VR2AR-547109,Temperature,4.2
2019-06-06 20:23,VR2AR-547109,Temperature,4.2
2019-06-06 20:28,VR2AR-547109,Temperature,4.2
2019-06-06 20:33,VR2AR-547109,Temperature,4.2
2019-06-06 20:38,VR2AR-547109,Temperature,4.1
2019-06-06 20:43,VR2AR-547109,Temperature,4.1
2019-06-06 20:48,VR2AR-547109,Temperature,4
2019-06-06 20:53,VR2AR-547109,Temperature,4
2019-06-06 20:58,VR2AR-547109,Temperature,4
2019-06-06 21:02,VR2AR-547109,Temperature,4
2019-06-06 21:07,VR2AR-547109,Temperature,4
2019-06-06 21:12,VR2AR-547109,Temperature,4
2019-06-06 21:17,VR2AR-547109,Temperature,4
2019-06-06 21:22,VR2AR-547109,Temperature,4
2019-06-06 21:27,VR2AR-547109,Temperature,4
2019-06-06 21:32,VR2AR-547109,Temperature,4
2019-06-06 21:37,VR2AR-547109,Temperature,3.9
2019-06-06 21:42,VR2AR-547109,Temperature,3.9
2019-06-06 21:47,VR2AR-547109,Temperature,3.9
2019-06-06 21:52,VR2AR-547109,Temperature,3.9
2019-06-06 21:57,VR2AR-547109,Temperature,3.9
2019-06-06 22:01,VR2AR-547109,Temperature,3.9
2019-06-06 22:06,VR2AR-547109,Temperature,3.9
2019-06-06 22:11,VR2AR-547109,Temperature,3.9
2019-06-06 22:16,VR2AR-547109,Temperature,3.9
2019-06-06 22:21,VR2AR-547109,Temperature,3.9
2019-06-06 22:26,VR2AR-547109,Temperature,3.9
2019-06-06 22:31,VR2AR-547109,Temperature,3.9
2019-06-06 22:36,VR2AR-547109,Temperature,3.9
2019-06-06 22:41,VR2AR-547109,Temperature,3.9
2019-06-06 22:46,VR2AR-547109,Temperature,3.8
2019-06-06 22:51,VR2AR-547109,Temperature,3.8
2019-06-06 22:56,VR2AR-547109,Temperature,3.8
2019-06-06 23:05,VR2AR-547109,Temperature,3.8
2019-06-06 23:10,VR2AR-547109,Temperature,3.8
2019-06-06 23:15,VR2AR-547109,Temperature,3.8
2019-06-06 23:20,VR2AR-547109,Temperature,3.8
2019-06-06 23:25,VR2AR-547109,Temperature,3.8
2019-06-06 23:30,VR2AR-547109,Temperature,3.8
2019-06-06 23:35,VR2AR-547109,Temperature,3.8
2019-06-06 23:40,VR2AR-547109,Temperature,3.8
2019-06-06 23:45,VR2AR-547109,Temperature,3.8
2019-06-06 23:50,VR2AR-547109,Temperature,3.8
2019-06-06 23:55,VR2AR-547109,Temperature,3.8
2019-06-07 3:00,VR2AR-547109,Temperature,3.7
2019-06-07 8:00,VR2AR-547109,Temperature,3.9
2019-06-07 13:00,VR2AR-547109,Temperature,2.6
2019-06-07 18:00,VR2AR-547109,Temperature,3.7
2019-06-07 23:00,VR2AR-547109,Temperature,3.7
2019-06-08 0:05,VR2AR-547109,Temperature,3.7
2019-06-08 0:10,VR2AR-547109,Temperature,3.6
2019-06-08 0:15,VR2AR-547109,Temperature,3.6
2019-06-08 0:20,VR2AR-547109,Temperature,3.6
2019-06-08 0:25,VR2AR-547109,Temperature,3.6
2019-06-08 0:30,VR2AR-547109,Temperature,3.7
2019-06-08 0:35,VR2AR-547109,Temperature,3.7
2019-06-08 0:40,VR2AR-547109,Temperature,3.7
2019-06-08 0:45,VR2AR-547109,Temperature,3.7
2019-06-08 0:50,VR2AR-547109,Temperature,3.7
2019-06-08 0:55,VR2AR-547109,Temperature,3.6
2019-06-08 1:04,VR2AR-547109,Temperature,3.7
2019-06-08 1:09,VR2AR-547109,Temperature,3.6
2019-06-08 1:14,VR2AR-547109,Temperature,3.7
2019-06-08 1:19,VR2AR-547109,Temperature,3.6
2019-06-08 1:24,VR2AR-547109,Temperature,3.6
2019-06-08 1:29,VR2AR-547109,Temperature,3.6
2019-06-08 1:34,VR2AR-547109,Temperature,3.6
2019-06-08 1:39,VR2AR-547109,Temperature,3.6
2019-06-08 1:44,VR2AR-547109,Temperature,3.6
2019-06-08 1:49,VR2AR-547109,Temperature,3.7
2019-06-08 1:54,VR2AR-547109,Temperature,3.6
2019-06-08 1:59,VR2AR-547109,Temperature,3.6
2019-06-08 2:03,VR2AR-547109,Temperature,3.6
2019-06-08 2:08,VR2AR-547109,Temperature,3.6
2019-06-08 2:13,VR2AR-547109,Temperature,3.6
2019-06-08 2:18,VR2AR-547109,Temperature,3.6
2019-06-08 2:23,VR2AR-547109,Temperature,3.6
2019-06-08 2:28,VR2AR-547109,Temperature,3.6
2019-06-08 2:33,VR2AR-547109,Temperature,3.6
2019-06-08 2:38,VR2AR-547109,Temperature,3.6
2019-06-08 2:43,VR2AR-547109,Temperature,3.7
2019-06-08 2:48,VR2AR-547109,Temperature,3.6
2019-06-08 2:53,VR2AR-547109,Temperature,3.6
2019-06-08 2:58,VR2AR-547109,Temperature,3.6
2019-06-08 3:02,VR2AR-547109,Temperature,3.6
2019-06-08 3:07,VR2AR-547109,Temperature,3.6
2019-06-08 3:12,VR2AR-547109,Temperature,3.7
2019-06-08 3:17,VR2AR-547109,Temperature,3.7
2019-06-08 3:22,VR2AR-547109,Temperature,3.7
2019-06-08 3:27,VR2AR-547109,Temperature,3.7
2019-06-08 3:32,VR2AR-547109,Temperature,3.7
2019-06-08 3:37,VR2AR-547109,Temperature,3.7
2019-06-08 3:42,VR2AR-547109,Temperature,3.7
2019-06-08 3:47,VR2AR-547109,Temperature,3.7
2019-06-08 3:52,VR2AR-547109,Temperature,3.7
2019-06-08 3:57,VR2AR-547109,Temperature,3.7
2019-06-08 4:01,VR2AR-547109,Temperature,3.7
2019-06-08 4:06,VR2AR-547109,Temperature,3.7
2019-06-08 4:11,VR2AR-547109,Temperature,3.7
2019-06-08 4:16,VR2AR-547109,Temperature,3.7
2019-06-08 4:21,VR2AR-547109,Temperature,3.7
2019-06-08 4:26,VR2AR-547109,Temperature,3.7
2019-06-08 4:31,VR2AR-547109,Temperature,3.7
2019-06-08 4:36,VR2AR-547109,Temperature,3.7
2019-06-08 4:41,VR2AR-547109,Temperature,3.7
2019-06-08 4:46,VR2AR-547109,Temperature,3.7
2019-06-08 4:51,VR2AR-547109,Temperature,3.7
2019-06-08 4:56,VR2AR-547109,Temperature,3.7
2019-06-08 5:05,VR2AR-547109,Temperature,3.7
2019-06-08 5:10,VR2AR-547109,Temperature,3.7
2019-06-08 5:15,VR2AR-547109,Temperature,3.7
2019-06-08 5:20,VR2AR-547109,Temperature,3.7
2019-06-08 5:25,VR2AR-547109,Temperature,3.7
2019-06-08 5:30,VR2AR-547109,Temperature,3.7
2019-06-08 5:35,VR2AR-547109,Temperature,3.7
2019-06-08 5:40,VR2AR-547109,Temperature,3.7
2019-06-08 5:45,VR2AR-547109,Temperature,3.7
2019-06-08 5:50,VR2AR-547109,Temperature,3.7
2019-06-08 5:55,VR2AR-547109,Temperature,3.7
2019-06-08 6:04,VR2AR-547109,Temperature,3.8
2019-06-08 6:09,VR2AR-547109,Temperature,3.7
2019-06-08 6:14,VR2AR-547109,Temperature,3.7
2019-06-08 6:19,VR2AR-547109,Temperature,3.7
2019-06-08 6:24,VR2AR-547109,Temperature,3.8
2019-06-08 6:29,VR2AR-547109,Temperature,3.7
2019-06-08 6:34,VR2AR-547109,Temperature,3.7
2019-06-08 6:39,VR2AR-547109,Temperature,3.7
2019-06-08 6:44,VR2AR-547109,Temperature,3.7
2019-06-08 6:49,VR2AR-547109,Temperature,3.7
2019-06-08 6:54,VR2AR-547109,Temperature,3.7
2019-06-08 6:59,VR2AR-547109,Temperature,3.7
2019-06-08 7:03,VR2AR-547109,Temperature,3.7
2019-06-08 7:08,VR2AR-547109,Temperature,3.7
2019-06-08 7:13,VR2AR-547109,Temperature,3.7
2019-06-08 7:18,VR2AR-547109,Temperature,3.7
2019-06-08 7:23,VR2AR-547109,Temperature,3.7
2019-06-08 7:28,VR2AR-547109,Temperature,3.7
2019-06-08 7:33,VR2AR-547109,Temperature,3.7
2019-06-08 7:38,VR2AR-547109,Temperature,3.8
2019-06-08 7:43,VR2AR-547109,Temperature,3.8
2019-06-08 7:48,VR2AR-547109,Temperature,3.7
2019-06-08 7:53,VR2AR-547109,Temperature,3.7
2019-06-08 7:58,VR2AR-547109,Temperature,3.7
2019-06-08 8:02,VR2AR-547109,Temperature,3.7
2019-06-08 8:07,VR2AR-547109,Temperature,3.7
2019-06-08 8:12,VR2AR-547109,Temperature,3.8
2019-06-08 8:17,VR2AR-547109,Temperature,3.8
2019-06-08 8:22,VR2AR-547109,Temperature,3.8
2019-06-08 8:27,VR2AR-547109,Temperature,3.8
2019-06-08 8:32,VR2AR-547109,Temperature,3.8
2019-06-08 8:37,VR2AR-547109,Temperature,3.9
2019-06-08 8:42,VR2AR-547109,Temperature,3.9
2019-06-08 8:47,VR2AR-547109,Temperature,3.9
2019-06-08 8:52,VR2AR-547109,Temperature,3.9
2019-06-08 8:57,VR2AR-547109,Temperature,3.8
2019-06-08 9:01,VR2AR-547109,Temperature,3.8
2019-06-08 9:06,VR2AR-547109,Temperature,3.7
2019-06-08 9:11,VR2AR-547109,Temperature,3.6
2019-06-08 9:16,VR2AR-547109,Temperature,3.5
2019-06-08 9:21,VR2AR-547109,Temperature,3.4
2019-06-08 9:26,VR2AR-547109,Temperature,3.3
2019-06-08 9:31,VR2AR-547109,Temperature,3.3
2019-06-08 9:36,VR2AR-547109,Temperature,3.3
2019-06-08 9:41,VR2AR-547109,Temperature,3.3
2019-06-08 9:46,VR2AR-547109,Temperature,3.4
2019-06-08 9:51,VR2AR-547109,Temperature,3.5
2019-06-08 9:56,VR2AR-547109,Temperature,3.5
2019-06-08 10:05,VR2AR-547109,Temperature,3.4
2019-06-08 10:10,VR2AR-547109,Temperature,3.4
2019-06-08 10:15,VR2AR-547109,Temperature,3.5
2019-06-08 10:20,VR2AR-547109,Temperature,3.6
2019-06-08 10:25,VR2AR-547109,Temperature,3.6
2019-06-08 10:30,VR2AR-547109,Temperature,3.6
2019-06-08 10:35,VR2AR-547109,Temperature,3.6
2019-06-08 10:40,VR2AR-547109,Temperature,3.6
2019-06-08 10:45,VR2AR-547109,Temperature,3.6
2019-06-08 10:50,VR2AR-547109,Temperature,3.5
2019-06-08 10:55,VR2AR-547109,Temperature,3.5
2019-06-08 11:04,VR2AR-547109,Temperature,3.4
2019-06-08 11:09,VR2AR-547109,Temperature,3.4
2019-06-08 11:14,VR2AR-547109,Temperature,3.4
2019-06-08 11:19,VR2AR-547109,Temperature,3.4
2019-06-08 11:24,VR2AR-547109,Temperature,3.3
2019-06-08 11:29,VR2AR-547109,Temperature,3.2
2019-06-08 11:34,VR2AR-547109,Temperature,3.1
2019-06-08 11:39,VR2AR-547109,Temperature,3.1
2019-06-08 11:44,VR2AR-547109,Temperature,3
2019-06-08 11:49,VR2AR-547109,Temperature,3
2019-06-08 11:54,VR2AR-547109,Temperature,2.8
2019-06-08 11:59,VR2AR-547109,Temperature,2.8
2019-06-08 12:03,VR2AR-547109,Temperature,2.8
2019-06-08 12:08,VR2AR-547109,Temperature,2.8
2019-06-08 12:13,VR2AR-547109,Temperature,2.7
2019-06-08 12:18,VR2AR-547109,Temperature,2.7
2019-06-08 12:23,VR2AR-547109,Temperature,2.7
2019-06-08 12:28,VR2AR-547109,Temperature,2.7
2019-06-08 12:33,VR2AR-547109,Temperature,2.8
2019-06-08 12:38,VR2AR-547109,Temperature,2.8
2019-06-08 12:43,VR2AR-547109,Temperature,2.7
2019-06-08 12:48,VR2AR-547109,Temperature,2.6
2019-06-08 12:53,VR2AR-547109,Temperature,2.5
2019-06-08 12:58,VR2AR-547109,Temperature,2.5
2019-06-08 13:02,VR2AR-547109,Temperature,2.4
2019-06-08 13:07,VR2AR-547109,Temperature,2.4
2019-06-08 13:12,VR2AR-547109,Temperature,2.4
2019-06-08 13:17,VR2AR-547109,Temperature,2.4
2019-06-08 13:22,VR2AR-547109,Temperature,2.4
2019-06-08 13:27,VR2AR-547109,Temperature,2.3
2019-06-08 13:32,VR2AR-547109,Temperature,2.3
2019-06-08 13:37,VR2AR-547109,Temperature,2.3
2019-06-08 13:42,VR2AR-547109,Temperature,2.3
2019-06-08 13:47,VR2AR-547109,Temperature,2.3
2019-06-08 13:52,VR2AR-547109,Temperature,2.3
2019-06-08 13:57,VR2AR-547109,Temperature,2.2
2019-06-08 14:01,VR2AR-547109,Temperature,2.2
2019-06-08 14:06,VR2AR-547109,Temperature,2.2
2019-06-08 14:11,VR2AR-547109,Temperature,2.2
2019-06-08 14:16,VR2AR-547109,Temperature,2.2
2019-06-08 14:21,VR2AR-547109,Temperature,2.2
2019-06-08 14:26,VR2AR-547109,Temperature,2.2
2019-06-08 14:31,VR2AR-547109,Temperature,2.2
2019-06-08 14:36,VR2AR-547109,Temperature,2.2
2019-06-08 14:41,VR2AR-547109,Temperature,2.2
2019-06-08 14:46,VR2AR-547109,Temperature,2.2
2019-06-08 14:51,VR2AR-547109,Temperature,2.2
2019-06-08 14:56,VR2AR-547109,Temperature,2.2
2019-06-08 15:05,VR2AR-547109,Temperature,2.2
2019-06-08 15:10,VR2AR-547109,Temperature,2.2
2019-06-08 15:15,VR2AR-547109,Temperature,2.2
2019-06-08 15:20,VR2AR-547109,Temperature,2.2
2019-06-08 15:25,VR2AR-547109,Temperature,2.2
2019-06-08 15:30,VR2AR-547109,Temperature,2.2
2019-06-08 15:35,VR2AR-547109,Temperature,2.2
2019-06-08 15:40,VR2AR-547109,Temperature,2.2
2019-06-08 15:45,VR2AR-547109,Temperature,2.2
2019-06-08 15:50,VR2AR-547109,Temperature,2.2
2019-06-08 15:55,VR2AR-547109,Temperature,2.2
2019-06-08 16:04,VR2AR-547109,Temperature,2.2
2019-06-08 16:09,VR2AR-547109,Temperature,2.2
2019-06-08 16:14,VR2AR-547109,Temperature,2.2
2019-06-08 16:19,VR2AR-547109,Temperature,2.2
2019-06-08 16:24,VR2AR-547109,Temperature,2.2
2019-06-08 16:29,VR2AR-547109,Temperature,2.2
2019-06-08 16:34,VR2AR-547109,Temperature,2.2
2019-06-08 16:39,VR2AR-547109,Temperature,2.2
2019-06-08 16:44,VR2AR-547109,Temperature,2.2
2019-06-08 16:49,VR2AR-547109,Temperature,2.2
2019-06-08 16:54,VR2AR-547109,Temperature,2.2
2019-06-08 16:59,VR2AR-547109,Temperature,2.2
2019-06-08 17:03,VR2AR-547109,Temperature,2.2
2019-06-08 17:08,VR2AR-547109,Temperature,2.2
2019-06-08 17:13,VR2AR-547109,Temperature,2.2
2019-06-08 17:18,VR2AR-547109,Temperature,2.2
2019-06-08 17:23,VR2AR-547109,Temperature,2.2
2019-06-08 17:28,VR2AR-547109,Temperature,2.2
2019-06-08 17:33,VR2AR-547109,Temperature,2.2
2019-06-08 17:38,VR2AR-547109,Temperature,2.2
2019-06-08 17:43,VR2AR-547109,Temperature,2.2
2019-06-08 17:48,VR2AR-547109,Temperature,2.2
2019-06-08 17:53,VR2AR-547109,Temperature,2.2
2019-06-08 17:58,VR2AR-547109,Temperature,2.3
2019-06-08 18:02,VR2AR-547109,Temperature,2.2
2019-06-08 18:07,VR2AR-547109,Temperature,2.3
2019-06-08 18:12,VR2AR-547109,Temperature,2.3
2019-06-08 18:17,VR2AR-547109,Temperature,2.3
2019-06-08 18:22,VR2AR-547109,Temperature,2.3
2019-06-08 18:27,VR2AR-547109,Temperature,2.3
2019-06-08 18:32,VR2AR-547109,Temperature,2.3
2019-06-08 18:37,VR2AR-547109,Temperature,2.3
2019-06-08 18:42,VR2AR-547109,Temperature,2.3
2019-06-08 18:47,VR2AR-547109,Temperature,2.3
2019-06-08 18:52,VR2AR-547109,Temperature,2.3
2019-06-08 18:57,VR2AR-547109,Temperature,2.3
2019-06-08 19:01,VR2AR-547109,Temperature,2.3
2019-06-08 19:06,VR2AR-547109,Temperature,2.4
2019-06-08 19:11,VR2AR-547109,Temperature,2.4
2019-06-08 19:16,VR2AR-547109,Temperature,2.4
2019-06-08 19:21,VR2AR-547109,Temperature,2.4
2019-06-08 19:26,VR2AR-547109,Temperature,2.4
2019-06-08 19:31,VR2AR-547109,Temperature,2.4
2019-06-08 19:36,VR2AR-547109,Temperature,2.4
2019-06-08 19:41,VR2AR-547109,Temperature,2.4
2019-06-08 19:46,VR2AR-547109,Temperature,2.4
2019-06-08 19:51,VR2AR-547109,Temperature,2.4
2019-06-08 19:56,VR2AR-547109,Temperature,2.4
2019-06-08 20:05,VR2AR-547109,Temperature,2.4
2019-06-08 20:10,VR2AR-547109,Temperature,2.4
2019-06-08 20:15,VR2AR-547109,Temperature,2.4
2019-06-08 20:20,VR2AR-547109,Temperature,2.4
2019-06-08 20:25,VR2AR-547109,Temperature,2.4
2019-06-08 20:30,VR2AR-547109,Temperature,2.4
2019-06-08 20:35,VR2AR-547109,Temperature,2.4
2019-06-08 20:40,VR2AR-547109,Temperature,2.4
2019-06-08 20:45,VR2AR-547109,Temperature,2.4
2019-06-08 20:50,VR2AR-547109,Temperature,2.4
2019-06-08 20:55,VR2AR-547109,Temperature,2.4
2019-06-08 21:04,VR2AR-547109,Temperature,2.4
2019-06-08 21:09,VR2AR-547109,Temperature,2.4
2019-06-08 21:14,VR2AR-547109,Temperature,2.4
2019-06-08 21:19,VR2AR-547109,Temperature,2.4
2019-06-08 21:24,VR2AR-547109,Temperature,2.4
2019-06-08 21:29,VR2AR-547109,Temperature,2.4
2019-06-08 21:34,VR2AR-547109,Temperature,2.4
2019-06-08 21:39,VR2AR-547109,Temperature,2.4
2019-06-08 21:44,VR2AR-547109,Temperature,2.4
2019-06-08 21:49,VR2AR-547109,Temperature,2.4
2019-06-08 21:54,VR2AR-547109,Temperature,2.5
2019-06-08 21:59,VR2AR-547109,Temperature,2.5
2019-06-08 22:03,VR2AR-547109,Temperature,2.5
2019-06-08 22:08,VR2AR-547109,Temperature,2.4
2019-06-08 22:13,VR2AR-547109,Temperature,2.4
2019-06-08 22:18,VR2AR-547109,Temperature,2.4
2019-06-08 22:23,VR2AR-547109,Temperature,2.4
2019-06-08 22:28,VR2AR-547109,Temperature,2.4
2019-06-08 22:33,VR2AR-547109,Temperature,2.4
2019-06-08 22:38,VR2AR-547109,Temperature,2.4
2019-06-08 22:43,VR2AR-547109,Temperature,2.4
2019-06-08 22:48,VR2AR-547109,Temperature,2.4
2019-06-08 22:53,VR2AR-547109,Temperature,2.4
2019-06-08 22:58,VR2AR-547109,Temperature,2.4
2019-06-08 23:02,VR2AR-547109,Temperature,2.5
2019-06-08 23:07,VR2AR-547109,Temperature,2.5
2019-06-08 23:12,VR2AR-547109,Temperature,2.5
2019-06-08 23:17,VR2AR-547109,Temperature,2.5
2019-06-08 23:22,VR2AR-547109,Temperature,2.5
2019-06-08 23:27,VR2AR-547109,Temperature,2.4
2019-06-08 23:32,VR2AR-547109,Temperature,2.4
2019-06-08 23:37,VR2AR-547109,Temperature,2.4
2019-06-08 23:42,VR2AR-547109,Temperature,2.4
2019-06-08 23:47,VR2AR-547109,Temperature,2.4
2019-06-08 23:52,VR2AR-547109,Temperature,2.4
2019-06-08 23:57,VR2AR-547109,Temperature,2.4
2019-06-09 0:00,VR2AR-547109,Temperature,2.4
2019-06-09 5:00,VR2AR-547109,Temperature,2.3
2019-06-09 10:00,VR2AR-547109,Temperature,3.3
2019-06-09 15:00,VR2AR-547109,Temperature,3
2019-06-09 20:00,VR2AR-547109,Temperature,3.1
2019-06-10 0:02,VR2AR-547109,Temperature,3.5
2019-06-10 0:07,VR2AR-547109,Temperature,3.5
2019-06-10 0:12,VR2AR-547109,Temperature,3.4
2019-06-10 0:17,VR2AR-547109,Temperature,3.4
2019-06-10 0:22,VR2AR-547109,Temperature,3.3
2019-06-10 0:27,VR2AR-547109,Temperature,3.2
2019-06-10 0:32,VR2AR-547109,Temperature,3.2
2019-06-10 0:37,VR2AR-547109,Temperature,3.2
2019-06-10 0:42,VR2AR-547109,Temperature,3.2
